user_id,timestamp,login_location,access_type,resource,device_type
user_10,2023-01-09 09:00:00,London,read,HR Portal,Tablet
user_5,2023-01-12 19:00:00,Berlin,read,CRM,Mobile
user_36,2023-01-15 10:00:00,Bangalore,write,DevOps Dashboard,Tablet
user_9,2023-01-30 15:00:00,New York,write,Finance System,Tablet
user_7,2023-01-15 15:00:00,Bangalore,read,CRM,Mobile
user_40,2023-01-29 09:00:00,New York,download,Finance System,Tablet
user_32,2023-01-05 20:00:00,San Francisco,upload,Email,Laptop
user_34,2023-01-24 18:00:00,Berlin,upload,HR Portal,Laptop
user_18,2023-01-15 16:00:00,San Francisco,upload,Email,Laptop
user_49,2023-01-05 18:00:00,San Francisco,upload,DevOps Dashboard,Mobile
user_13,2023-01-04 17:00:00,New York,upload,CRM,Mobile
user_30,2023-01-24 17:00:00,London,upload,DevOps Dashboard,Tablet
user_22,2023-01-31 12:00:00,New York,read,DevOps Dashboard,Laptop
user_38,2023-01-13 10:00:00,Bangalore,write,Finance System,Mobile
user_45,2023-01-20 16:00:00,Berlin,download,DevOps Dashboard,Tablet
user_16,2023-01-20 10:00:00,Bangalore,write,HR Portal,Mobile
user_31,2023-01-01 13:00:00,London,upload,Finance System,Laptop
user_20,2023-01-28 11:00:00,London,download,DevOps Dashboard,Desktop
user_41,2023-01-15 17:00:00,Berlin,download,DevOps Dashboard,Tablet
user_30,2023-01-29 08:00:00,New York,download,Email,Mobile
user_1,2023-01-12 12:00:00,London,upload,Finance System,Desktop
user_49,2023-01-18 20:00:00,San Francisco,write,Finance System,Laptop
user_49,2023-01-13 16:00:00,New York,read,DevOps Dashboard,Desktop
user_18,2023-01-09 15:00:00,Bangalore,download,Email,Laptop
user_16,2023-01-30 01:00:00,Unknown-Country,admin_override,Sensitive Database,Unregistered_Device
user_9,2023-01-14 11:00:00,Bangalore,write,CRM,Laptop
user_39,2023-01-26 09:00:00,London,upload,Email,Mobile
user_42,2023-01-17 14:00:00,Bangalore,download,Email,Tablet
user_47,2023-01-22 17:00:00,New York,upload,HR Portal,Desktop
user_46,2023-01-30 12:00:00,San Francisco,write,Email,Tablet
user_7,2023-01-16 13:00:00,San Francisco,upload,HR Portal,Tablet
user_38,2023-01-22 15:00:00,Berlin,upload,Finance System,Desktop
user_22,2023-01-20 19:00:00,London,download,Finance System,Laptop
user_16,2023-01-18 09:00:00,Berlin,write,HR Portal,Mobile
user_46,2023-01-26 11:00:00,San Francisco,download,HR Portal,Mobile
user_33,2023-01-12 11:00:00,Berlin,read,CRM,Laptop
user_10,2023-01-02 14:00:00,New York,read,Email,Laptop
user_6,2023-01-09 12:00:00,Berlin,download,HR Portal,Laptop
user_35,2023-01-18 17:00:00,New York,upload,HR Portal,Tablet
user_22,2023-01-21 18:00:00,London,download,Finance System,Laptop
user_48,2023-01-28 12:00:00,New York,write,Email,Tablet
user_6,2023-01-03 08:00:00,Berlin,read,DevOps Dashboard,Laptop
user_46,2023-01-25 13:00:00,Bangalore,read,Email,Desktop
user_34,2023-01-22 10:00:00,London,write,CRM,Tablet
user_11,2023-01-20 11:00:00,London,read,Finance System,Laptop
user_22,2023-01-29 17:00:00,Bangalore,read,DevOps Dashboard,Mobile
user_3,2023-01-02 10:00:00,London,upload,DevOps Dashboard,Tablet
user_33,2023-01-16 11:00:00,London,download,CRM,Desktop
user_11,2023-01-13 18:00:00,Bangalore,upload,CRM,Mobile
user_31,2023-01-18 09:00:00,London,upload,Email,Mobile
user_37,2023-01-21 20:00:00,San Francisco,write,Finance System,Desktop
user_6,2023-01-12 16:00:00,Bangalore,read,CRM,Tablet
user_49,2023-01-25 14:00:00,Berlin,read,DevOps Dashboard,Tablet
user_1,2023-01-17 20:00:00,Bangalore,write,CRM,Tablet
user_16,2023-01-05 08:00:00,Bangalore,download,HR Portal,Laptop
user_12,2023-01-24 18:00:00,New York,write,Finance System,Tablet
user_28,2023-01-18 14:00:00,Bangalore,upload,Finance System,Mobile
user_13,2023-01-10 18:00:00,Bangalore,read,DevOps Dashboard,Desktop
user_38,2023-01-05 17:00:00,Berlin,download,Finance System,Mobile
user_19,2023-01-31 18:00:00,Bangalore,write,CRM,Desktop
user_35,2023-01-01 19:00:00,Berlin,upload,CRM,Desktop
user_41,2023-01-23 18:00:00,San Francisco,download,DevOps Dashboard,Laptop
user_45,2023-01-09 17:00:00,London,read,HR Portal,Laptop
user_1,2023-01-10 17:00:00,Bangalore,read,Email,Desktop
user_35,2023-01-25 09:00:00,Berlin,upload,CRM,Desktop
user_39,2023-01-08 11:00:00,New York,download,Email,Tablet
user_20,2023-01-07 18:00:00,San Francisco,upload,Email,Desktop
user_49,2023-01-08 11:00:00,London,download,CRM,Tablet
user_17,2023-01-25 15:00:00,Berlin,upload,HR Portal,Mobile
user_6,2023-01-03 12:00:00,San Francisco,download,Email,Desktop
user_49,2023-01-01 14:00:00,Bangalore,write,Email,Laptop
user_11,2023-01-21 13:00:00,New York,read,Finance System,Laptop
user_10,2023-01-02 13:00:00,Bangalore,upload,Email,Mobile
user_37,2023-01-25 20:00:00,Berlin,write,DevOps Dashboard,Laptop
user_17,2023-01-11 16:00:00,Bangalore,read,Finance System,Mobile
user_13,2023-01-07 09:00:00,Bangalore,download,Finance System,Mobile
user_7,2023-01-05 09:00:00,San Francisco,upload,Finance System,Tablet
user_23,2023-01-27 13:00:00,London,write,Finance System,Desktop
user_32,2023-01-28 13:00:00,San Francisco,upload,HR Portal,Mobile
user_37,2023-01-26 12:00:00,Berlin,write,Finance System,Laptop
user_9,2023-01-25 09:00:00,New York,write,DevOps Dashboard,Desktop
user_27,2023-01-12 18:00:00,San Francisco,upload,CRM,Desktop
user_41,2023-01-27 13:00:00,Berlin,write,HR Portal,Tablet
user_12,2023-01-21 17:00:00,New York,read,Finance System,Laptop
user_31,2023-01-01 12:00:00,London,read,HR Portal,Laptop
user_11,2023-01-23 14:00:00,Berlin,download,HR Portal,Tablet
user_29,2023-01-24 20:00:00,Berlin,read,Email,Tablet
user_37,2023-01-14 17:00:00,Berlin,upload,CRM,Desktop
user_44,2023-01-27 11:00:00,San Francisco,read,HR Portal,Desktop
user_32,2023-01-11 12:00:00,New York,write,CRM,Laptop
user_41,2023-01-31 20:00:00,London,download,Email,Desktop
user_5,2023-01-19 17:00:00,London,upload,DevOps Dashboard,Mobile
user_8,2023-01-02 08:00:00,Bangalore,download,HR Portal,Desktop
user_12,2023-01-29 15:00:00,Bangalore,upload,Email,Laptop
user_45,2023-01-22 19:00:00,Berlin,download,Email,Laptop
user_11,2023-01-20 16:00:00,London,write,CRM,Desktop
user_18,2023-01-06 17:00:00,New York,upload,DevOps Dashboard,Mobile
user_13,2023-01-31 20:00:00,London,download,Finance System,Tablet
user_19,2023-01-28 18:00:00,London,read,HR Portal,Desktop
user_31,2023-01-04 12:00:00,New York,read,CRM,Desktop
user_9,2023-01-09 08:00:00,New York,download,HR Portal,Laptop
user_37,2023-01-01 10:00:00,London,download,HR Portal,Mobile
user_46,2023-01-13 17:00:00,San Francisco,upload,CRM,Tablet
user_1,2023-01-09 16:00:00,New York,upload,CRM,Mobile
user_45,2023-01-28 13:00:00,London,upload,Email,Desktop
user_30,2023-01-28 11:00:00,London,download,HR Portal,Desktop
user_42,2023-01-23 08:00:00,New York,upload,HR Portal,Laptop
user_4,2023-01-08 10:00:00,New York,upload,CRM,Laptop
user_50,2023-01-10 20:00:00,New York,read,HR Portal,Desktop
user_7,2023-01-24 14:00:00,London,read,CRM,Laptop
user_17,2023-01-16 10:00:00,San Francisco,write,DevOps Dashboard,Laptop
user_14,2023-01-05 12:00:00,Berlin,download,DevOps Dashboard,Tablet
user_25,2023-01-15 17:00:00,Bangalore,write,Finance System,Laptop
user_5,2023-01-27 13:00:00,San Francisco,upload,HR Portal,Mobile
user_41,2023-01-23 09:00:00,Berlin,read,Finance System,Tablet
user_38,2023-01-21 09:00:00,London,write,Email,Tablet
user_49,2023-01-22 08:00:00,San Francisco,upload,Email,Desktop
user_45,2023-01-26 12:00:00,San Francisco,read,CRM,Tablet
user_18,2023-01-10 09:00:00,New York,read,DevOps Dashboard,Mobile
user_4,2023-01-01 17:00:00,Bangalore,download,HR Portal,Laptop
user_28,2023-01-26 15:00:00,Bangalore,download,CRM,Desktop
user_50,2023-01-17 18:00:00,London,read,DevOps Dashboard,Mobile
user_10,2023-01-31 08:00:00,London,upload,DevOps Dashboard,Mobile
user_24,2023-01-21 11:00:00,Bangalore,write,Email,Laptop
user_44,2023-01-21 18:00:00,San Francisco,read,Finance System,Laptop
user_35,2023-01-23 11:00:00,Bangalore,download,Email,Tablet
user_8,2023-01-19 12:00:00,San Francisco,write,Finance System,Tablet
user_19,2023-01-30 14:00:00,Berlin,download,DevOps Dashboard,Tablet
user_4,2023-01-31 16:00:00,New York,write,Email,Desktop
user_48,2023-01-21 08:00:00,New York,write,Finance System,Tablet
user_6,2023-01-26 19:00:00,London,write,DevOps Dashboard,Desktop
user_11,2023-01-11 16:00:00,Berlin,read,HR Portal,Tablet
user_1,2023-01-10 15:00:00,Berlin,write,Email,Desktop
user_31,2023-01-24 14:00:00,London,upload,Email,Laptop
user_11,2023-01-28 10:00:00,Bangalore,download,HR Portal,Desktop
user_35,2023-01-25 20:00:00,Bangalore,write,Email,Tablet
user_16,2023-01-07 09:00:00,New York,read,Finance System,Desktop
user_6,2023-01-26 19:00:00,New York,write,DevOps Dashboard,Tablet
user_26,2023-01-26 10:00:00,New York,download,Finance System,Tablet
user_49,2023-01-21 12:00:00,Bangalore,write,CRM,Laptop
user_2,2023-01-03 11:00:00,Bangalore,read,CRM,Desktop
user_33,2023-01-14 18:00:00,San Francisco,read,CRM,Desktop
user_9,2023-01-22 18:00:00,London,upload,CRM,Desktop
user_43,2023-01-30 16:00:00,San Francisco,write,CRM,Desktop
user_39,2023-01-14 18:00:00,San Francisco,read,DevOps Dashboard,Laptop
user_21,2023-01-05 17:00:00,Bangalore,upload,Finance System,Desktop
user_17,2023-01-10 15:00:00,New York,upload,CRM,Tablet
user_44,2023-01-10 10:00:00,San Francisco,write,DevOps Dashboard,Mobile
user_28,2023-01-16 11:00:00,San Francisco,write,HR Portal,Tablet
user_2,2023-01-06 19:00:00,London,upload,HR Portal,Mobile
user_40,2023-01-06 17:00:00,New York,read,Email,Tablet
user_16,2023-01-14 13:00:00,Bangalore,upload,CRM,Tablet
user_21,2023-01-07 15:00:00,London,download,Finance System,Mobile
user_40,2023-01-21 10:00:00,Berlin,download,HR Portal,Laptop
user_3,2023-01-01 19:00:00,San Francisco,upload,CRM,Laptop
user_24,2023-01-26 19:00:00,New York,download,DevOps Dashboard,Desktop
user_42,2023-01-30 17:00:00,San Francisco,download,Email,Desktop
user_26,2023-01-20 12:00:00,San Francisco,write,Email,Laptop
user_12,2023-01-09 20:00:00,London,download,Finance System,Laptop
user_26,2023-01-24 17:00:00,New York,download,Finance System,Tablet
user_3,2023-01-19 19:00:00,New York,write,Email,Tablet
user_6,2023-01-26 16:00:00,Bangalore,download,Finance System,Desktop
user_18,2023-01-22 13:00:00,Berlin,upload,CRM,Laptop
user_23,2023-01-29 13:00:00,Berlin,upload,CRM,Mobile
user_21,2023-01-13 18:00:00,San Francisco,upload,CRM,Desktop
user_46,2023-01-22 15:00:00,San Francisco,download,DevOps Dashboard,Laptop
user_31,2023-01-14 14:00:00,London,read,HR Portal,Laptop
user_18,2023-01-28 15:00:00,San Francisco,write,DevOps Dashboard,Mobile
user_38,2023-01-24 14:00:00,San Francisco,upload,HR Portal,Laptop
user_15,2023-01-19 13:00:00,Berlin,read,HR Portal,Tablet
user_34,2023-01-14 20:00:00,Berlin,read,HR Portal,Mobile
user_11,2023-01-12 12:00:00,San Francisco,download,DevOps Dashboard,Desktop
user_24,2023-01-08 16:00:00,Bangalore,write,CRM,Mobile
user_23,2023-01-30 17:00:00,Bangalore,download,Finance System,Mobile
user_43,2023-01-13 15:00:00,San Francisco,read,Finance System,Laptop
user_1,2023-01-02 12:00:00,New York,write,Email,Mobile
user_37,2023-01-27 14:00:00,New York,download,Email,Desktop
user_15,2023-01-14 19:00:00,Bangalore,read,Email,Laptop
user_17,2023-01-04 10:00:00,Bangalore,write,HR Portal,Laptop
user_47,2023-01-03 12:00:00,Bangalore,upload,CRM,Mobile
user_6,2023-01-05 13:00:00,San Francisco,read,Finance System,Desktop
user_10,2023-01-08 08:00:00,Bangalore,download,DevOps Dashboard,Tablet
user_49,2023-01-11 20:00:00,Berlin,read,Email,Desktop
user_9,2023-01-04 20:00:00,Bangalore,upload,HR Portal,Desktop
user_6,2023-01-26 17:00:00,San Francisco,write,Finance System,Tablet
user_46,2023-01-19 18:00:00,London,upload,Email,Tablet
user_30,2023-01-22 10:00:00,Berlin,upload,Email,Tablet
user_48,2023-01-22 20:00:00,New York,write,CRM,Tablet
user_23,2023-01-03 08:00:00,New York,upload,HR Portal,Tablet
user_21,2023-01-13 20:00:00,Berlin,read,DevOps Dashboard,Mobile
user_42,2023-01-21 20:00:00,London,upload,DevOps Dashboard,Tablet
user_43,2023-01-17 12:00:00,Bangalore,write,Finance System,Desktop
user_22,2023-01-27 18:00:00,London,write,DevOps Dashboard,Mobile
user_10,2023-01-14 17:00:00,Bangalore,download,CRM,Laptop
user_24,2023-01-27 13:00:00,Berlin,write,Finance System,Desktop
user_33,2023-01-16 16:00:00,San Francisco,download,Finance System,Laptop
user_13,2023-01-04 14:00:00,San Francisco,upload,HR Portal,Mobile
user_42,2023-01-31 16:00:00,London,upload,CRM,Tablet
user_37,2023-01-16 20:00:00,San Francisco,download,Finance System,Tablet
user_27,2023-01-04 13:00:00,Bangalore,write,DevOps Dashboard,Laptop
user_9,2023-01-05 11:00:00,San Francisco,write,HR Portal,Laptop
user_2,2023-01-02 09:00:00,London,download,Email,Tablet
user_40,2023-01-12 11:00:00,New York,read,HR Portal,Tablet
user_23,2023-01-06 19:00:00,Berlin,download,Finance System,Desktop
user_4,2023-01-05 08:00:00,Berlin,read,Email,Tablet
user_30,2023-01-01 10:00:00,Bangalore,upload,Finance System,Tablet
user_15,2023-01-29 10:00:00,London,download,DevOps Dashboard,Desktop
user_37,2023-01-07 18:00:00,San Francisco,read,DevOps Dashboard,Mobile
user_22,2023-01-15 20:00:00,New York,download,Email,Desktop
user_45,2023-01-27 20:00:00,Berlin,read,DevOps Dashboard,Mobile
user_6,2023-01-03 15:00:00,London,write,Finance System,Desktop
user_8,2023-01-28 11:00:00,Berlin,upload,Email,Laptop
user_31,2023-01-15 14:00:00,Bangalore,upload,HR Portal,Desktop
user_5,2023-01-31 18:00:00,London,download,Email,Mobile
user_11,2023-01-09 09:00:00,New York,read,HR Portal,Mobile
user_44,2023-01-22 09:00:00,Berlin,download,DevOps Dashboard,Desktop
user_35,2023-01-12 13:00:00,Berlin,download,DevOps Dashboard,Laptop
user_2,2023-01-09 10:00:00,Berlin,write,Email,Desktop
user_25,2023-01-11 20:00:00,San Francisco,write,Email,Laptop
user_14,2023-01-26 09:00:00,Berlin,write,Finance System,Desktop
user_3,2023-01-03 14:00:00,London,write,Finance System,Tablet
user_43,2023-01-01 12:00:00,Berlin,upload,Finance System,Tablet
user_34,2023-01-30 16:00:00,New York,write,DevOps Dashboard,Mobile
user_18,2023-01-24 13:00:00,Berlin,download,CRM,Mobile
user_28,2023-01-13 03:00:00,Unknown-Country,admin_override,Sensitive Database,Unregistered_Device
user_7,2023-01-26 12:00:00,San Francisco,upload,Finance System,Laptop
user_2,2023-01-21 19:00:00,Bangalore,write,DevOps Dashboard,Tablet
user_45,2023-01-09 16:00:00,San Francisco,read,Finance System,Laptop
user_11,2023-01-04 11:00:00,New York,upload,Email,Desktop
user_45,2023-01-22 15:00:00,Berlin,read,DevOps Dashboard,Tablet
user_32,2023-01-17 20:00:00,Bangalore,upload,Email,Mobile
user_18,2023-01-24 18:00:00,Bangalore,write,Finance System,Laptop
user_27,2023-01-25 08:00:00,London,upload,HR Portal,Laptop
user_16,2023-01-27 20:00:00,Bangalore,read,HR Portal,Laptop
user_33,2023-01-23 09:00:00,Bangalore,upload,Email,Desktop
user_42,2023-01-22 18:00:00,Bangalore,download,HR Portal,Tablet
user_3,2023-01-08 18:00:00,San Francisco,upload,CRM,Mobile
user_12,2023-01-07 16:00:00,New York,download,CRM,Laptop
user_41,2023-01-21 08:00:00,San Francisco,write,DevOps Dashboard,Tablet
user_46,2023-01-28 16:00:00,New York,read,CRM,Desktop
user_29,2023-01-14 11:00:00,Bangalore,read,DevOps Dashboard,Laptop
user_7,2023-01-25 08:00:00,San Francisco,upload,Finance System,Tablet
user_29,2023-01-08 13:00:00,London,write,DevOps Dashboard,Tablet
user_30,2023-01-29 10:00:00,New York,download,Finance System,Tablet
user_12,2023-01-01 10:00:00,San Francisco,download,Email,Desktop
user_13,2023-01-13 08:00:00,New York,download,Email,Laptop
user_39,2023-01-21 10:00:00,Bangalore,upload,CRM,Tablet
user_39,2023-01-15 16:00:00,Bangalore,read,Email,Desktop
user_7,2023-01-20 16:00:00,Bangalore,read,DevOps Dashboard,Laptop
user_29,2023-01-30 20:00:00,Bangalore,write,CRM,Tablet
user_50,2023-01-03 20:00:00,San Francisco,upload,DevOps Dashboard,Tablet
user_29,2023-01-21 10:00:00,San Francisco,write,Email,Desktop
user_19,2023-01-09 15:00:00,New York,read,HR Portal,Desktop
user_26,2023-01-27 11:00:00,New York,upload,HR Portal,Laptop
user_18,2023-01-14 12:00:00,Berlin,read,CRM,Mobile
user_27,2023-01-03 18:00:00,London,download,Email,Laptop
user_12,2023-01-15 08:00:00,London,write,DevOps Dashboard,Tablet
user_3,2023-01-03 08:00:00,Bangalore,read,HR Portal,Desktop
user_9,2023-01-12 17:00:00,London,upload,HR Portal,Laptop
user_29,2023-01-28 16:00:00,London,read,Finance System,Desktop
user_27,2023-01-07 09:00:00,San Francisco,write,CRM,Desktop
user_9,2023-01-17 15:00:00,New York,read,Email,Laptop
user_15,2023-01-04 09:00:00,Berlin,upload,Finance System,Laptop
user_32,2023-01-04 13:00:00,London,upload,DevOps Dashboard,Tablet
user_49,2023-01-11 15:00:00,Berlin,read,HR Portal,Laptop
user_41,2023-01-03 19:00:00,New York,read,DevOps Dashboard,Desktop
user_30,2023-01-09 11:00:00,Berlin,download,DevOps Dashboard,Tablet
user_17,2023-01-13 11:00:00,Bangalore,upload,Finance System,Mobile
user_40,2023-01-14 10:00:00,Berlin,write,HR Portal,Laptop
user_9,2023-01-22 14:00:00,London,write,Finance System,Laptop
user_22,2023-01-25 12:00:00,San Francisco,write,CRM,Desktop
user_26,2023-01-27 20:00:00,Berlin,read,HR Portal,Laptop
user_29,2023-01-21 14:00:00,New York,upload,CRM,Laptop
user_16,2023-01-10 10:00:00,Bangalore,write,Finance System,Mobile
user_14,2023-01-24 16:00:00,Berlin,upload,Finance System,Laptop
user_14,2023-01-07 20:00:00,London,write,DevOps Dashboard,Mobile
user_12,2023-01-05 12:00:00,San Francisco,upload,Finance System,Tablet
user_20,2023-01-22 09:00:00,Berlin,read,CRM,Mobile
user_12,2023-01-31 10:00:00,Bangalore,read,Finance System,Desktop
user_22,2023-01-04 16:00:00,Berlin,download,CRM,Laptop
user_4,2023-01-08 14:00:00,New York,download,DevOps Dashboard,Mobile
user_46,2023-01-31 13:00:00,San Francisco,download,Email,Mobile
user_16,2023-01-20 15:00:00,San Francisco,download,DevOps Dashboard,Tablet
user_7,2023-01-29 10:00:00,Berlin,upload,Email,Desktop
user_38,2023-01-19 19:00:00,Berlin,upload,Finance System,Laptop
user_7,2023-01-16 11:00:00,London,read,CRM,Laptop
user_28,2023-01-03 09:00:00,London,upload,Finance System,Tablet
user_26,2023-01-03 13:00:00,Bangalore,upload,HR Portal,Tablet
user_3,2023-01-31 15:00:00,New York,upload,HR Portal,Laptop
user_35,2023-01-22 10:00:00,Berlin,download,Email,Tablet
user_10,2023-01-17 11:00:00,London,download,Email,Desktop
user_45,2023-01-22 19:00:00,New York,upload,DevOps Dashboard,Desktop
user_13,2023-01-07 15:00:00,New York,download,CRM,Mobile
user_50,2023-01-03 09:00:00,New York,read,CRM,Desktop
user_39,2023-01-07 16:00:00,San Francisco,read,DevOps Dashboard,Mobile
user_31,2023-01-28 08:00:00,Berlin,write,HR Portal,Mobile
user_43,2023-01-05 17:00:00,London,download,CRM,Laptop
user_38,2023-01-05 13:00:00,New York,read,Email,Mobile
user_44,2023-01-05 10:00:00,Berlin,write,HR Portal,Tablet
user_7,2023-01-19 18:00:00,London,upload,DevOps Dashboard,Mobile
user_2,2023-01-21 14:00:00,Bangalore,read,Email,Tablet
user_17,2023-01-14 15:00:00,Bangalore,download,Email,Laptop
user_2,2023-01-08 11:00:00,San Francisco,write,Email,Laptop
user_12,2023-01-31 15:00:00,New York,write,Finance System,Laptop
user_31,2023-01-08 16:00:00,London,download,Email,Laptop
user_25,2023-01-12 10:00:00,Berlin,read,CRM,Tablet
user_42,2023-01-11 14:00:00,Berlin,upload,HR Portal,Laptop
user_13,2023-01-09 08:00:00,Berlin,upload,DevOps Dashboard,Desktop
user_36,2023-01-02 08:00:00,London,write,Finance System,Mobile
user_43,2023-01-27 16:00:00,London,read,HR Portal,Mobile
user_26,2023-01-11 08:00:00,Bangalore,upload,Finance System,Mobile
user_13,2023-01-14 16:00:00,Berlin,upload,HR Portal,Laptop
user_37,2023-01-09 08:00:00,Berlin,download,CRM,Tablet
user_16,2023-01-14 20:00:00,Berlin,upload,HR Portal,Mobile
user_12,2023-01-01 13:00:00,Bangalore,write,Email,Mobile
user_40,2023-01-30 12:00:00,Bangalore,read,CRM,Laptop
user_25,2023-01-17 14:00:00,New York,download,Email,Tablet
user_44,2023-01-23 20:00:00,London,read,HR Portal,Mobile
user_29,2023-01-13 18:00:00,London,read,Email,Mobile
user_4,2023-01-16 14:00:00,Berlin,read,Finance System,Tablet
user_2,2023-01-06 11:00:00,New York,upload,CRM,Laptop
user_13,2023-01-11 08:00:00,San Francisco,read,DevOps Dashboard,Desktop
